4879	2474	1.0	1130025600
3243	1848	5.0	993945600
1227	2224	5.0	1083628800
1327	178	5.0	1132012800
1310	3247	3.0	1376092800
1240	2527	5.0	1398816000
3477	2483	5.0	1122422400
422	2246	3.0	1081814400
2295	3369	5.0	1355356800
2491	1606	5.0	1059523200
416	1481	5.0	1036454400
2147	1582	3.0	1219622400
1937	241	5.0	1367020800
1770	716	3.0	1382400000
5223	3225	4.0	1317859200
550	1191	5.0	1119657600
5391	3470	3.0	1375315200
1355	1318	5.0	961286400
414	267	4.0	1242172800
260	1806	5.0	1149379200
2997	2971	4.0	1248739200
890	861	5.0	955238400
520	2565	5.0	1143590400
1571	380	5.0	1355270400
30	2410	4.0	1129248000
900	1352	5.0	1130976000
829	140	5.0	1104278400
305	2278	3.0	1074211200
380	337	5.0	1034208000
153	198	4.0	1197504000
2662	3453	4.0	1370044800
17	3161	5.0	1298937600
2154	298	5.0	1028246400
1998	3066	5.0	1383177600
4668	2145	5.0	1050019200
783	3508	5.0	1394582400
598	3089	4.0	1286928000
943	1505	5.0	1392422400
158	552	5.0	1170374400
1052	2390	1.0	1139529600
4505	1728	3.0	967161600
1157	2043	4.0	1031961600
4791	2410	2.0	1106784000
354	2155	5.0	1172188800
3676	1188	5.0	986601600
495	754	1.0	945043200
102	652	5.0	959817600
3481	1376	4.0	1049328000
3875	1918	5.0	1068076800
5164	3503	5.0	1383609600
3115	1253	5.0	1038787200
1580	176	5.0	963100800
300	2144	3.0	1168560000
2659	3327	5.0	1343174400
593	1391	4.0	1278892800
2069	2702	4.0	1340236800
1170	2249	5.0	1066780800
501	2497	4.0	1135296000
4281	3097	5.0	1284422400
1126	2246	4.0	1072569600
3330	3124	4.0	1315353600
995	1526	5.0	940809600
3306	2865	3.0	1244246400
1667	842	5.0	1099526400
86	811	5.0	1182124800
3370	2367	5.0	1104883200
4982	2422	4.0	1108166400
4292	2419	4.0	1103241600
177	3	5.0	1214006400
3819	2918	3.0	1238803200
896	979	5.0	1215907200
1317	1035	5.0	1070755200
5245	3232	5.0	1390521600
845	515	4.0	1156204800
1400	2019	5.0	1048464000
4662	3468	5.0	1374537600
2719	2666	3.0	1172448000
2662	3119	5.0	1287619200
1510	1192	5.0	1071619200
534	1193	4.0	1035590400
1866	2601	4.0	1151107200
5455	3160	5.0	1372204800
382	2372	5.0	1109894400
77	959	4.0	1248739200
3684	2885	4.0	1256515200
1565	3226	5.0	1392508800
3470	2242	3.0	1066780800
1575	176	5.0	962582400
4397	1649	5.0	955584000
1632	1720	1.0	956793600
190	844	4.0	998784000
1920	741	5.0	946684800
5226	2842	4.0	1220572800
4665	1888	5.0	1100304000
573	1173	5.0	1282348800
108	1943	3.0	1088467200
3868	2091	4.0	1042070400
1331	1799	5.0	972000000
896	1003	4.0	1163376000
739	81	5.0	1369699200
4400	2440	5.0	1115251200
3666	1980	5.0	1006300800
1863	1320	5.0	1110326400
294	3385	4.0	1369267200
47	434	5.0	1129593600
3111	2608	5.0	1367625600
656	555	5.0	1106956800
1138	118	5.0	1086825600
1686	226	5.0	1035158400
1373	2038	5.0	1267142400
471	3182	3.0	1385596800
367	2591	5.0	1147132800
227	80	5.0	973468800
2627	1545	5.0	1390867200
22	746	5.0	957052800
3952	2836	3.0	1287619200
935	607	3.0	1136332800
5493	3363	5.0	1392076800
2897	797	5.0	1112572800
1632	1611	4.0	956880000
3663	1946	3.0	1076803200
5	876	5.0	1004832000
2425	1566	1.0	965001600
5368	3513	5.0	1384300800
2603	3432	5.0	1362787200
439	537	4.0	991353600
4488	1705	5.0	1370390400
1998	643	5.0	1382313600
955	229	4.0	998179200
4127	3163	3.0	1308787200
5054	2863	5.0	1223251200
2125	283	5.0	1140998400
1073	118	5.0	1041379200
4996	2397	5.0	1099958400
1086	759	5.0	1195603200
489	1505	5.0	1142985600
4987	3125	5.0	1373328000
17	3097	5.0	1284422400
4556	2252	5.0	1066521600
422	2510	2.0	1130284800
4613	1930	4.0	1238457600
4776	2025	4.0	1374019200
572	1680	5.0	1050278400
1336	3195	5.0	1339027200
1477	337	5.0	1238025600
4991	2652	4.0	1207180800
1708	2432	4.0	1112313600
3097	1737	5.0	1377820800
218	845	3.0	1266710400
4465	2218	3.0	1115683200
184	1324	4.0	1119744000
4333	2266	4.0	1070582400
516	1695	3.0	1134691200
2834	2444	5.0	1207699200
2737	2136	5.0	1127692800
656	1210	5.0	1114041600
3505	798	5.0	1166227200
1958	556	4.0	952905600
3790	2212	5.0	1125964800
924	1301	4.0	1242432000
354	1738	1.0	1170720000
1495	2372	4.0	1109289600
528	2007	4.0	1106265600
97	677	5.0	1243296000
4314	2203	1.0	1076112000
217	1298	5.0	1008201600
3170	3429	3.0	1383955200
506	2068	5.0	1394668800
1424	1705	3.0	1074470400
1327	2933	5.0	1278979200
3956	2432	5.0	1132876800
283	1035	5.0	1123804800
3913	1145	5.0	1093651200
5086	3353	4.0	1364515200
1322	1942	5.0	1170374400
3066	615	4.0	984268800
961	2025	5.0	1049241600
2027	499	5.0	981331200
5296	2966	3.0	1258416000
2534	869	5.0	1144972800
17	2541	5.0	1136419200
279	439	3.0	971308800
741	256	5.0	1058140800
3284	668	5.0	1385251200
1727	895	5.0	1067385600
3421	961	5.0	1167868800
2997	2837	4.0	1217116800
1219	2190	5.0	1106611200
3483	1142	5.0	1366070400
5532	3524	4.0	1401494400
5413	3546	5.0	1388188800
580	50	5.0	1077235200
2739	459	5.0	1034380800
2909	2569	5.0	1168214400
220	1294	5.0	1238544000
2876	1349	4.0	1186617600
2372	2702	3.0	1189123200
209	961	5.0	967593600
1687	716	5.0	1204848000
745	2271	4.0	1097625600
1658	180	5.0	988588800
321	3150	4.0	1331769600
1322	986	4.0	1132272000
4843	3286	4.0	1352764800
4178	2003	4.0	1356912000
1174	3236	2.0	1360281600
3793	1009	5.0	1088553600
824	2421	5.0	1165449600
383	2773	1.0	1198195200
1825	2693	4.0	1179273600
1107	1140	5.0	958867200
305	2611	5.0	1174348800
199	2704	3.0	1191196800
224	1513	5.0	1215993600
4563	2184	5.0	1088640000
3752	969	5.0	1034294400
3733	2681	2.0	1201392000
4291	2234	4.0	1086307200
1373	1100	5.0	1270512000
4988	2704	4.0	1182384000
4151	2330	5.0	1122854400
823	618	5.0	1383436800
3939	1786	3.0	962582400
131	1313	5.0	977616000
780	77	5.0	1061856000
144	1733	4.0	1092355200
5302	3388	4.0	1353888000
1232	3163	4.0	1323302400
1026	2493	4.0	1129766400
576	48	5.0	1235692800
2654	3231	5.0	1320364800
1079	1112	5.0	1123027200
81	692	3.0	1030233600
1245	2824	5.0	1214352000
1519	961	4.0	962755200
5370	3407	5.0	1359936000
4924	2397	4.0	1100217600
1370	2742	5.0	1200614400
113	1963	4.0	1022025600
1536	1276	5.0	1076803200
1039	1931	5.0	1124064000
5383	3105	4.0	1352851200
919	470	4.0	990057600
3826	2143	5.0	1384560000
5364	3176	4.0	1312502400
1501	1840	4.0	1135728000
3731	1733	5.0	1009497600
1887	503	5.0	1131667200
1883	1245	3.0	1005955200
1850	1658	4.0	1012435200
2033	1423	5.0	901065600
790	1592	4.0	1079654400
1445	169	5.0	1080604800
2949	543	5.0	1045008000
5254	2791	5.0	1374883200
383	2908	4.0	1239062400
5045	2607	4.0	1200441600
370	25	4.0	1201392000
705	877	1.0	1141862400
2831	1833	4.0	985910400
941	272	5.0	1058572800
658	1927	5.0	1003363200
3676	1618	5.0	980899200
17	2224	5.0	1075593600
2426	1919	5.0	1125014400
5442	3129	5.0	1365638400
4043	2290	5.0	1078185600
3415	754	3.0	949190400
581	2576	5.0	1147564800
530	169	5.0	1146096000
2541	652	1.0	973641600
1463	1191	5.0	1285718400
220	1176	5.0	1360540800
292	2419	2.0	1102982400
54	660	5.0	1195171200
4084	2161	5.0	1054080000
3152	2365	5.0	1168387200
912	664	4.0	1350691200
2050	265	5.0	1228003200
2311	2317	1.0	1090627200
974	427	2.0	1350345600
1231	2003	4.0	1008374400
438	217	1.0	1033344000
2783	2327	3.0	1092268800
3924	1697	5.0	1250985600
1046	106	5.0	1254268800
737	655	5.0	1308441600
663	1910	5.0	1009929600
4896	2283	4.0	1085788800
2366	347	4.0	950659200
2503	3188	5.0	1365811200
506	2625	5.0	1160784000
2618	2370	2.0	1104796800
3337	1317	5.0	1381449600
501	3487	4.0	1384560000
94	284	5.0	1108857600
3387	741	5.0	1044835200
1601	2219	4.0	1083974400
4193	2711	5.0	1303862400
438	2075	5.0	1030924800
1527	169	4.0	1070755200
1086	2689	1.0	1207785600
61	2922	4.0	1236124800
2424	1924	3.0	1015632000
1724	507	5.0	1399248000
1530	1081	5.0	1132963200
307	2317	4.0	1144972800
2258	2280	5.0	1095984000
5262	3324	5.0	1348876800
1581	1714	5.0	983491200
47	1819	1.0	1095724800
2758	2672	5.0	1178236800
4283	3279	4.0	1331078400
4602	3153	5.0	1306713600
5205	3010	3.0	1257724800
248	1668	5.0	992131200
3018	1700	3.0	998524800
5418	3270	4.0	1329609600
2055	273	5.0	1371513600
4289	3245	5.0	1387411200
2279	961	5.0	959558400
4969	2243	3.0	1083024000
1980	249	4.0	946598400
328	920	5.0	1360195200
277	519	5.0	995846400
181	2515	3.0	1132185600
1071	2185	4.0	1379808000
2844	1661	5.0	1055808000
847	491	4.0	1044576000
2057	276	5.0	957916800
338	1046	5.0	1080950400
2341	1689	5.0	1006819200
4168	2900	1.0	1229558400
108	2576	2.0	1168300800
4975	3123	4.0	1291766400
501	2280	4.0	1085702400
1347	303	4.0	1303084800
1157	2410	3.0	1104364800
3365	743	4.0	998956800
2537	2576	5.0	1148256000
286	2533	2.0	1138838400
1608	1942	4.0	1181001600
1578	2210	5.0	1121040000
5	953	5.0	1070323200
1646	432	5.0	944611200
790	1067	4.0	1109203200
4767	3393	4.0	1398211200
87	1940	5.0	1060214400
1679	1668	5.0	1242172800
88	876	5.0	1089590400
2821	521	5.0	1123459200
3352	2939	4.0	1319587200
1604	576	5.0	1280534400
4093	2856	3.0	1243814400
940	2882	5.0	1248739200
305	2085	4.0	1032912000
1900	700	4.0	963532800
2775	475	5.0	1321833600
4283	1534	4.0	1045785600
77	654	3.0	1387843200
2544	397	5.0	1245801600
4	2184	4.0	1241827200
3036	558	1.0	1043107200
209	621	5.0	1206403200
642	2576	5.0	1147219200
498	1527	3.0	949017600
225	1766	5.0	968716800
24	2095	5.0	1170288000
1335	1784	5.0	1369872000
1260	2050	2.0	1024099200
4460	2723	5.0	1212019200
2446	2317	2.0	1101254400
2318	2536	5.0	1135036800
371	2452	4.0	1125792000
1879	3522	5.0	1379635200
193	774	4.0	1254873600
2371	2438	1.0	1122163200
4155	2613	5.0	1349049600
4331	1685	5.0	1014681600
1892	3380	4.0	1374451200
831	1960	5.0	1376784000
1191	1338	3.0	1004486400
209	916	5.0	1018396800
616	2224	5.0	1097452800
2071	852	5.0	1272585600
2329	1672	5.0	1000425600
642	2545	4.0	1141084800
3209	1637	4.0	1206144000
1309	2366	5.0	1112486400
675	468	5.0	973728000
2275	2271	1.0	1069372800
727	2676	5.0	1176940800
783	853	5.0	1397779200
780	1611	5.0	1069718400
811	1579	5.0	999820800
1811	240	5.0	1168041600
1509	2809	5.0	1364947200
4253	1512	5.0	947635200
2382	355	5.0	1114214400
1627	1193	3.0	1325635200
148	553	5.0	984614400
874	2184	5.0	1141516800
4586	2774	4.0	1207526400
1085	110	5.0	992995200
3123	2516	2.0	1130025600
1984	252	4.0	1022025600
1632	248	4.0	1008288000
4740	2271	5.0	1074988800
294	1010	2.0	952905600
5056	2483	4.0	1123545600
374	1155	5.0	1395014400
77	754	4.0	1258848000
306	1530	1.0	1003708800
2	3	3.0	1141603200
4178	2845	4.0	1356912000
5258	2799	5.0	1230163200
2401	1970	1.0	1071532800
3211	2092	5.0	1033689600
3679	954	2.0	1053648000
934	93	5.0	1135987200
4846	3494	5.0	1378166400
1008	2043	4.0	1021075200
1468	169	5.0	1112659200
1345	1614	4.0	1298073600
1994	933	3.0	971049600
5409	3353	5.0	1346803200
4696	1950	5.0	999302400
1677	543	4.0	927331200
96	3	5.0	1059264000
5346	2961	3.0	1372291200
2063	455	4.0	1367452800
526	1191	5.0	1074988800
543	2182	5.0	1054684800
1449	1890	4.0	992476800
130	350	5.0	1126569600
1896	2806	5.0	1392336000
4079	1279	5.0	1245542400
1853	2796	4.0	1205884800
3094	920	5.0	1056844800
4072	1961	5.0	1078012800
1358	2505	4.0	1132358400
354	2254	5.0	1162512000
68	325	4.0	1367366400
4298	1837	5.0	971308800
858	1069	5.0	1138838400
291	1643	4.0	1158364800
252	3414	4.0	1362873600
138	1841	4.0	1083024000
2711	2259	5.0	1136419200
76	821	2.0	1091923200
756	323	5.0	1080518400
5237	3043	4.0	1314057600
1506	1819	1.0	1034467200
1788	216	5.0	1026345600
1044	1671	5.0	969926400
1796	2535	5.0	1132012800
3927	1147	4.0	1251504000
775	75	5.0	1320451200
28	548	5.0	996278400
1944	3337	5.0	1356825600
1614	1709	5.0	1110326400
2800	487	5.0	1402704000
1122	2246	5.0	1094428800
1467	169	5.0	1047254400
851	719	4.0	1214006400
1286	2719	5.0	1198108800
3365	739	4.0	996019200
311	261	4.0	1117152000
2127	873	4.0	1131494400
2860	2161	1.0	1064102400
174	797	5.0	1191196800
4221	1856	4.0	1037232000
136	593	4.0	1109289600
2348	1679	5.0	1083369600
1864	264	4.0	992908800
4479	1707	3.0	996796800
4642	2124	4.0	1037318400
3285	1960	5.0	1015718400
3066	1689	5.0	964310400
37	859	4.0	1196899200
1859	874	5.0	963100800
3997	1199	5.0	1078963200
382	2476	3.0	1123891200
510	1750	5.0	976665600
3463	1531	5.0	1146700800
138	384	4.0	1090281600
2828	1452	5.0	1319328000
567	327	5.0	1044489600
534	2292	5.0	1092096000
1045	358	5.0	1171324800
4854	2124	5.0	1037059200
3417	2224	4.0	1140134400
428	3373	4.0	1348963200
3352	2496	4.0	1127952000
4616	2717	5.0	1184630400
3518	2224	3.0	1125705600
4247	1707	4.0	957312000
2367	365	5.0	1134950400
3671	3552	5.0	1394150400
5237	2854	5.0	1220313600
209	1745	5.0	964137600
2381	2166	5.0	1326412800
501	3220	4.0	1315958400
2124	578	5.0	1138665600
1978	2020	5.0	1358985600
4418	1919	5.0	1026345600
3546	1672	5.0	1069372800
1340	229	5.0	967420800
2005	1828	5.0	1070496000
4086	3178	3.0	1350172800
829	1299	5.0	1037750400
305	2078	5.0	1032912000
2320	2124	5.0	1062460800
2873	2389	1.0	1118448000
247	1964	4.0	1001203200
1429	819	5.0	1109462400
4987	2676	5.0	1387324800
1851	226	5.0	1283817600
220	2488	5.0	1249689600
960	393	4.0	1121731200
152	244	5.0	1243382400
3920	1337	4.0	1064016000
2353	1589	4.0	1047600000
1451	2265	5.0	1096070400
2899	2614	4.0	1394236800
4260	2418	5.0	1116547200
3795	1191	5.0	948672000
1336	1248	5.0	1260057600
503	1673	5.0	986947200
1865	1796	4.0	1022716800
2640	551	5.0	1171238400
749	628	5.0	1109203200
4302	2664	5.0	1189728000
1694	2975	5.0	1246492800
2915	2096	3.0	1072051200
2229	1847	4.0	1262390400
17	2440	4.0	1140825600
3233	644	5.0	1362700800
1405	2658	5.0	1190678400
374	1756	5.0	1395964800
4232	1499	4.0	1323388800
498	1825	2.0	1003363200
2092	692	5.0	1102723200
4691	2422	4.0	1131321600
337	836	5.0	976147200
5174	3045	5.0	1267660800
2173	929	5.0	1030752000
184	2011	4.0	1013644800
2377	2887	4.0	1231891200
1623	179	5.0	988675200
595	3192	5.0	1341273600
2351	2065	4.0	1050796800
542	1198	5.0	955756800
1146	2241	2.0	1148083200
307	2127	4.0	1098662400
2754	786	5.0	1037923200
1042	679	5.0	1131235200
17	2610	5.0	1161907200
2408	797	4.0	980985600
1753	1439	3.0	1382227200
593	1435	5.0	1191715200
328	764	5.0	1361232000
1071	1016	5.0	1324166400
1210	1672	5.0	1327276800
4481	1699	5.0	957139200
3556	994	5.0	998179200
4758	2236	4.0	1121040000
382	1673	5.0	1109721600
2115	3174	5.0	1307750400
5395	3294	5.0	1384732800
5326	3380	5.0	1373155200
3313	1787	4.0	964483200
2458	950	5.0	1066780800
3190	2367	4.0	1098057600
2157	3134	5.0	1292371200
97	758	3.0	1224028800
4685	2800	5.0	1215043200
5182	2679	5.0	1395532800
1086	1452	4.0	1253750400
637	50	5.0	1128729600
319	1166	5.0	1137974400
855	971	5.0	976320000
506	429	3.0	1159401600
2533	482	4.0	961113600
174	3	5.0	1003536000
3905	2177	4.0	1259712000
85	3	5.0	1078185600
3638	2540	5.0	1151107200
1412	2845	3.0	1242691200
1619	982	5.0	1041465600
1240	3270	5.0	1379289600
2460	372	5.0	1393027200
5308	2864	4.0	1359763200
675	2020	4.0	1016150400
2548	459	5.0	914889600
3691	1306	5.0	1041552000
3340	714	5.0	1194825600
3705	2422	5.0	1106006400
1766	1002	5.0	1280707200
600	1416	4.0	988243200
5305	3250	5.0	1370995200
3647	934	5.0	1069113600
86	912	5.0	1267660800
5484	3225	5.0	1330387200
348	1193	4.0	1181692800
79	771	5.0	1026259200
132	457	4.0	989366400
3085	2075	4.0	1113091200
590	1909	4.0	1042848000
1111	1506	4.0	992131200
4345	2855	4.0	1222992000
129	1324	3.0	1196035200
1853	2050	5.0	1182816000
4083	2010	5.0	1086825600
573	1167	5.0	1274486400
4326	1695	1.0	952560000
17	2698	5.0	1179187200
4665	2386	5.0	1100217600
412	2846	3.0	1215475200
2376	1891	4.0	1027641600
761	2126	2.0	1039046400
3603	2124	3.0	1057968000
4041	2121	4.0	1050019200
5336	3378	5.0	1372982400
256	1733	4.0	999907200
2951	1347	2.0	997574400
684	994	5.0	1313798400
3382	2713	5.0	1194739200
2111	450	5.0	1212278400
915	258	4.0	956534400
367	1197	4.0	1163203200
77	2576	4.0	1174003200
3807	2408	5.0	1329436800
1578	2832	5.0	1211328000
1367	436	5.0	994636800
1521	2081	5.0	1066348800
2371	351	3.0	1078444800
4832	2087	5.0	1172707200
247	1980	5.0	1075334400
379	1694	3.0	1355529600
1588	598	5.0	937180800
2994	2164	5.0	1100649600
271	2384	2.0	1129680000
765	650	5.0	987638400
233	487	5.0	1055030400
1081	2989	5.0	1256860800
666	459	4.0	1176163200
1236	2166	5.0	1055548800
4186	1427	3.0	1111536000
959	1121	4.0	1041379200
1358	1399	4.0	1134172800
293	1215	4.0	1039996800
76	283	5.0	1188864000
1490	169	5.0	1103760000
5093	2958	5.0	1242777600
1846	485	4.0	1028937600
1033	1660	5.0	958435200
837	315	4.0	1079740800
354	544	4.0	1194134400
2100	994	5.0	1294704000
2039	1594	5.0	993168000
2493	1522	5.0	1028678400
4705	2200	5.0	1146700800
2839	670	5.0	957312000
4595	1844	3.0	1039392000
5353	2950	5.0	1387411200
2491	1368	5.0	1135123200
516	1777	5.0	1133481600
4731	2960	4.0	1245024000
1580	243	5.0	963878400
4763	2516	5.0	1129593600
949	3526	3.0	1382140800
71	176	5.0	1338595200
305	1987	5.0	1009324800
858	2818	4.0	1207267200
1096	543	5.0	1085961600
1058	1310	5.0	1373760000
822	1047	4.0	1123113600
2320	1045	5.0	1119052800
940	718	5.0	1159401600
2020	2284	1.0	1076976000
208	1089	4.0	950227200
1836	2690	4.0	1185408000
18	2746	5.0	1234742400
3932	2050	5.0	1052524800
1123	897	4.0	1014940800
289	1213	5.0	1219017600
645	1905	5.0	1043539200
393	2657	2.0	1202860800
1524	2049	3.0	1079308800
2320	1381	4.0	1119657600
1945	1963	3.0	1003190400
723	2111	5.0	1049414400
2710	2174	5.0	1076371200
4455	2050	5.0	1126915200
3296	677	5.0	1132963200
5211	3043	5.0	1318896000
2662	3084	4.0	1283990400
4455	2432	1.0	1126915200
328	197	5.0	1358812800
861	2926	4.0	1323475200
144	2623	4.0	1185235200
233	1121	4.0	1040515200
869	933	4.0	963878400
91	2435	5.0	1168041600
3747	3388	5.0	1361232000
176	876	5.0	955756800
2890	966	5.0	1294531200
2667	432	5.0	1245974400
527	2161	5.0	1065916800
4175	2745	3.0	1239840000
215	3195	5.0	1353715200
3326	3083	5.0	1276560000
1394	2778	4.0	1243468800
3440	3358	4.0	1389225600
2511	1062	5.0	1081209600
294	504	5.0	958867200
270	493	5.0	1345248000
1934	983	2.0	1042934400
1790	410	5.0	1101513600
393	206	4.0	1192665600
4589	2144	1.0	1053561600
2805	493	5.0	978393600
5241	3243	5.0	1402531200
487	1594	5.0	1006214400
74	457	5.0	1233360000
949	2328	3.0	1199750400
1071	260	4.0	1337040000
4799	2383	5.0	1107648000
1369	2035	4.0	1190592000
3139	2844	1.0	1219795200
1679	3388	5.0	1355961600
1910	263	5.0	1378425600
3444	2025	5.0	1291075200
2817	664	5.0	1091404800
4080	2106	5.0	1054512000
837	660	4.0	1089072000
894	497	4.0	1332979200
1744	2048	5.0	1023235200
438	1205	5.0	998524800
106	601	5.0	1136419200
3017	685	4.0	987206400
157	1532	5.0	960940800
860	139	4.0	1257811200
4012	2469	5.0	1126656000
1462	2237	4.0	1104537600
4313	2358	4.0	1096416000
151	1216	5.0	1074729600
319	631	4.0	1093478400
1194	2725	3.0	1189382400
2762	2210	3.0	1074211200
1584	3094	5.0	1304553600
1370	3156	4.0	1302998400
1616	459	5.0	1381190400
1157	2025	5.0	1046131200
