3974	1191	5.0	1043712000
68	740	5.0	1369008000
2277	1222	5.0	1033948800
201	3206	5.0	1306972800
65	578	4.0	989280000
2000	2096	5.0	1252800000
4250	2538	4.0	1132704000
2662	2854	4.0	1230163200
4751	2365	5.0	1106697600
278	1331	5.0	1167350400
3788	2224	4.0	1107648000
1165	1053	5.0	1055894400
1297	1261	5.0	1228003200
1309	743	5.0	1103241600
294	1119	5.0	950400000
260	2048	4.0	1125446400
4180	1954	4.0	1036886400
593	2669	3.0	1287705600
3603	1376	5.0	1007769600
5003	2519	5.0	1132876800
3984	2422	4.0	1109462400
132	1000	4.0	955324800
1129	342	5.0	1143590400
4551	3040	4.0	1271980800
1516	2344	4.0	1100476800
669	2057	5.0	1026518400
3030	2635	4.0	1162339200
3415	741	5.0	949104000
1162	834	4.0	1034294400
3298	677	5.0	1122508800
293	1209	5.0	1039910400
1038	2331	4.0	1088121600
3863	1118	5.0	1181952000
3329	1657	2.0	1245974400
1812	1255	5.0	1099958400
2875	522	5.0	1039132800
341	649	5.0	1000944000
4471	1690	5.0	958003200
294	2257	4.0	1068249600
760	117	5.0	1121644800
3496	2931	5.0	1292544000
2685	553	3.0	1124755200
1495	1891	4.0	1083196800
4698	1972	2.0	1001980800
2240	848	5.0	1386547200
1452	2144	5.0	1045094400
2230	2021	4.0	1122940800
2758	2571	5.0	1394582400
2693	2885	3.0	1233273600
2524	2400	4.0	1100822400
4907	2736	4.0	1192838400
1381	2224	4.0	1084320000
4162	2910	5.0	1382486400
311	36	5.0	1132963200
3647	927	5.0	1073347200
2166	1979	5.0	1109980800
1700	2713	5.0	1293408000
294	2626	1.0	1159315200
743	355	5.0	1138492800
794	1582	5.0	980640000
3587	2147	4.0	1070409600
2523	2218	1.0	1060819200
3330	2625	5.0	1168560000
3985	1193	4.0	990576000
3373	994	1.0	1321747200
628	1455	4.0	1133827200
3933	2418	4.0	1103068800
1020	1546	5.0	1043452800
3978	3116	5.0	1286323200
1752	213	4.0	1206230400
3048	732	3.0	1043193600
1044	1695	1.0	953683200
3992	1198	5.0	1121817600
382	2503	4.0	1132963200
5380	3198	4.0	1376956800
5202	3419	4.0	1364083200
555	2395	3.0	1107820800
1369	1100	4.0	1283126400
3926	1565	5.0	1137888000
2040	2625	5.0	1208995200
1332	753	5.0	1024272000
392	2422	3.0	1107302400
319	2019	5.0	1096502400
367	1196	4.0	1211068800
1872	1025	5.0	1362787200
5025	2677	3.0	1224633600
88	459	5.0	1077667200
5041	2344	4.0	1369008000
592	1023	4.0	1206662400
1846	1954	4.0	1028937600
354	2487	3.0	1195948800
3063	2717	5.0	1185753600
533	1013	5.0	1102118400
2484	1754	5.0	1353542400
2027	961	5.0	981849600
3028	847	5.0	1012694400
4604	2747	5.0	1379116800
5448	3428	5.0	1368057600
624	1262	4.0	958003200
87	1729	5.0	1090627200
901	1353	5.0	1009497600
4814	2214	5.0	1117929600
4908	2159	1.0	1104883200
1157	264	4.0	978393600
301	355	5.0	1081296000
485	164	5.0	1041206400
593	2661	4.0	1216252800
1928	876	4.0	1388707200
1828	745	4.0	994204800
1634	1065	5.0	1211673600
1943	1983	1.0	1005868800
2814	3360	5.0	1397520000
17	1989	5.0	1218758400
1675	280	5.0	1205020800
2927	834	5.0	998956800
612	558	5.0	1030320000
1652	844	5.0	1377993600
3445	1526	5.0	1013817600
1562	1634	4.0	961027200
1526	2332	3.0	1094688000
143	1105	5.0	1329782400
3164	2200	3.0	1089849600
982	2659	5.0	1183334400
797	1692	5.0	1001030400
660	1891	1.0	1135900800
1966	3010	2.0	1253491200
1083	1323	5.0	1053475200
651	1819	1.0	993427200
5265	3293	4.0	1376784000
270	2551	5.0	1142640000
4020	2863	3.0	1221264000
4968	2650	5.0	1319328000
938	1516	5.0	1226016000
1133	741	5.0	1082937600
1112	606	5.0	1305072000
294	1164	5.0	947289600
3499	1724	4.0	1076112000
5071	2581	2.0	1154044800
1255	1255	5.0	963964800
3648	2605	5.0	1206144000
359	70	5.0	1182470400
3391	746	5.0	1035936000
3780	1672	5.0	1001376000
1213	3246	5.0	1330905600
1584	1018	4.0	1353888000
4733	1966	5.0	1123027200
4644	2774	4.0	1213660800
1710	462	4.0	1331942400
4575	2432	1.0	1110758400
620	1611	4.0	949622400
514	2256	1.0	1133136000
143	312	5.0	1347321600
4164	1597	5.0	991526400
1228	1108	5.0	1059868800
247	2003	4.0	1040169600
3030	2224	5.0	1073001600
1749	2090	3.0	1298505600
1744	551	5.0	1031788800
450	546	4.0	980294400
675	2885	3.0	1229472000
1816	220	5.0	1182643200
4805	2325	4.0	1110844800
1805	245	5.0	1023321600
2081	649	4.0	1237075200
392	2141	4.0	1059350400
459	2409	1.0	1133308800
1576	660	5.0	1293408000
2468	3010	3.0	1253491200
3572	2798	4.0	1230336000
5164	2723	5.0	1373155200
230	831	5.0	1147824000
4884	2144	5.0	1047772800
1996	2845	1.0	1242777600
3123	1782	4.0	1033257600
999	2317	3.0	1117324800
1545	2702	4.0	1184976000
5450	3256	4.0	1394668800
264	636	2.0	1274745600
2925	540	5.0	1139443200
314	1173	5.0	948067200
2964	744	4.0	1066608000
583	1481	5.0	1114560000
2732	821	4.0	1291507200
5251	3521	5.0	1386460800
3749	1640	5.0	978739200
3750	966	5.0	1094774400
506	2516	3.0	1132272000
2147	3402	2.0	1359331200
1313	1681	5.0	960681600
1305	148	5.0	1154304000
2172	1662	3.0	1252540800
1558	594	5.0	1040083200
215	986	4.0	1330041600
380	26	5.0	1036454400
3123	2958	5.0	1241481600
3426	1653	4.0	1014163200
70	3094	2.0	1283644800
421	961	5.0	1337904000
10	0	5.0	978393600
57	425	3.0	1106006400
87	1401	4.0	1086220800
1542	1761	5.0	977184000
37	840	5.0	1372982400
1179	1611	3.0	966124800
230	854	5.0	1276992000
4196	2256	1.0	1067731200
1998	2217	4.0	1374796800
1150	1672	5.0	1002585600
2320	1809	4.0	1105488000
4140	2945	4.0	1240185600
4635	1826	5.0	1256947200
2243	3023	5.0	1268179200
1022	1381	5.0	955929600
4398	2035	3.0	1074729600
1486	1191	5.0	1093996800
1651	399	5.0	1070409600
1360	162	4.0	1187136000
674	85	5.0	1184457600
1892	3230	1.0	1315958400
2205	309	4.0	1080172800
2563	403	5.0	1217635200
1146	1890	5.0	1104537600
1584	2455	5.0	1383782400
534	2549	4.0	1134259200
3414	2255	4.0	1185926400
5086	3432	5.0	1364515200
1872	3131	4.0	1365638400
136	1954	3.0	1115856000
681	2147	4.0	1063584000
897	353	5.0	1037404800
2704	2221	4.0	1066521600
1071	218	5.0	1327190400
3194	2953	4.0	1245801600
5242	3015	5.0	1388275200
151	356	4.0	1126915200
18	615	4.0	1326240000
353	361	5.0	1113868800
1400	580	5.0	1048464000
2918	2096	5.0	1168732800
2862	1958	3.0	1058486400
4551	2662	4.0	1174608000
294	627	5.0	977529600
1616	1127	5.0	1284595200
408	1222	4.0	1092268800
4655	1857	4.0	1155168000
1511	2765	5.0	1351555200
274	1576	5.0	1393027200
5291	3084	4.0	1279584000
1892	2224	5.0	1072828800
264	861	5.0	1403049600
5150	3226	4.0	1317772800
291	2067	5.0	1155427200
1935	1516	5.0	984355200
819	1305	5.0	1209513600
854	879	4.0	985478400
974	2583	5.0	1369958400
1515	2338	5.0	1118102400
3178	1078	4.0	1010361600
1274	139	5.0	907459200
4758	2050	5.0	1120780800
3290	677	5.0	1106524800
13	2629	5.0	1168387200
346	1195	3.0	1140652800
52	1092	5.0	1199750400
1346	737	5.0	1346889600
248	930	5.0	993081600
443	1198	5.0	1076284800
4937	2496	5.0	1127779200
2317	2125	4.0	1049500800
4289	2563	5.0	1387411200
10	2544	5.0	1134604800
87	1036	5.0	1059436800
4113	1341	4.0	1149984000
305	2136	4.0	1043539200
1272	446	4.0	1086307200
2953	2464	5.0	1148774400
4048	2206	4.0	1064880000
390	487	5.0	1166054400
2695	1217	5.0	1356393600
1192	125	5.0	1042502400
1670	239	4.0	1296259200
790	388	3.0	1159488000
5384	3257	5.0	1389052800
3175	609	5.0	1130025600
81	3	4.0	1023667200
2665	432	5.0	1249862400
2707	1406	5.0	1111622400
1564	994	5.0	1188000000
1487	758	4.0	1356912000
378	1673	5.0	1136160000
119	1611	5.0	1164326400
1038	2070	4.0	1079827200
99	1848	5.0	1076025600
855	925	5.0	1008201600
5063	2420	1.0	1108339200
317	520	4.0	1244505600
2499	3290	3.0	1361232000
184	859	5.0	981590400
3882	2384	4.0	1097712000
5255	3541	4.0	1404864000
5134	3151	2.0	1326931200
1391	1145	5.0	984009600
731	797	5.0	1183939200
1236	939	5.0	1032825600
5336	3435	5.0	1362268800
25	2683	3.0	1194307200
3461	754	5.0	1113004800
831	594	4.0	1354147200
590	971	5.0	1000339200
3365	1730	4.0	982368000
13	2319	4.0	1168128000
2726	1501	5.0	932860800
221	142	4.0	1384041600
273	1880	5.0	1379808000
218	3007	3.0	1255392000
2897	790	5.0	1345075200
3901	2460	5.0	1129507200
4094	2399	4.0	1122422400
528	2432	3.0	1109635200
309	2591	5.0	1157673600
897	1045	5.0	1067040000
1398	2229	4.0	1073520000
624	151	5.0	958003200
25	2736	3.0	1204675200
316	260	4.0	1330819200
1469	1200	5.0	1029974400
76	247	5.0	1201046400
622	520	3.0	1276128000
25	2436	4.0	1139270400
2145	299	5.0	1158192000
4057	2302	5.0	1162684800
4494	1735	4.0	959040000
4581	2413	4.0	1399680000
1576	375	5.0	1292716800
1196	2014	4.0	1019865600
2172	2050	1.0	1096675200
138	2534	4.0	1131408000
1502	2125	1.0	1056412800
2133	1770	5.0	1051401600
1764	247	5.0	987120000
1502	2144	5.0	1045267200
4006	2815	5.0	1205280000
2564	1693	5.0	1387324800
829	795	5.0	1079308800
161	1920	4.0	1063497600
4053	2211	5.0	1087430400
949	2905	2.0	1235692800
637	932	5.0	1128902400
2541	1527	4.0	952905600
4646	2035	5.0	1168041600
129	894	5.0	1160006400
1174	1932	5.0	999475200
3038	2787	5.0	1204156800
593	1093	5.0	1188259200
2470	1013	5.0	965260800
1146	3130	1.0	1298937600
5331	2982	4.0	1247788800
1835	1340	5.0	958608000
805	1680	5.0	1149638400
4281	3056	5.0	1263859200
77	1074	5.0	1112140800
2195	844	4.0	1201824000
3382	2693	5.0	1177977600
600	2885	2.0	1244332800
762	643	5.0	1109548800
3480	2141	5.0	1089676800
5102	3061	4.0	1273363200
1999	650	5.0	1396656000
362	35	5.0	1118620800
4006	1207	5.0	1183593600
418	2886	4.0	1252195200
865	820	2.0	1192838400
960	1341	5.0	1137628800
2516	3150	5.0	1356393600
680	3099	3.0	1369267200
1391	2541	5.0	1137196800
106	1145	5.0	1136851200
43	1506	5.0	981417600
5237	2928	5.0	1235433600
1771	1947	2.0	1017100800
1654	853	5.0	1127520000
1280	1954	4.0	1002067200
150	250	5.0	1280275200
3337	1802	5.0	1383868800
2469	834	5.0	1153699200
471	2487	4.0	1384473600
5072	3007	5.0	1253059200
184	138	5.0	990748800
483	2585	5.0	1155254400
1645	2885	4.0	1239580800
354	1468	2.0	1185321600
950	374	5.0	1339545600
633	639	5.0	1026345600
367	1340	5.0	1146268800
3141	1324	4.0	1023408000
208	430	3.0	1305590400
3194	1779	4.0	1172448000
1168	1491	4.0	1328140800
5477	3244	3.0	1323907200
322	18	4.0	1096848000
4257	1750	1.0	1372636800
5174	3032	5.0	1259539200
3091	1210	5.0	1368835200
4888	2390	5.0	1111881600
31	995	5.0	1210291200
2452	371	4.0	1295395200
3884	3384	4.0	1360800000
562	1209	5.0	1144972800
216	285	5.0	1061510400
5038	2487	5.0	1142812800
300	36	5.0	1166918400
256	668	5.0	1090886400
160	800	4.0	986947200
4695	2623	5.0	1163808000
3682	2208	4.0	1059264000
4302	3325	5.0	1347753600
771	798	5.0	1148515200
2326	1646	2.0	1007769600
3395	2249	5.0	1066953600
809	3103	4.0	1284508800
3902	1131	5.0	1369699200
949	3129	4.0	1305158400
932	1526	4.0	970963200
294	1046	5.0	948153600
4961	2409	3.0	1111449600
126	1933	5.0	994723200
333	560	4.0	1169424000
2127	968	4.0	1339545600
865	161	5.0	1092528000
1916	2298	5.0	1123459200
4789	3554	2.0	1397865600
2648	2464	5.0	1125100800
1236	218	4.0	1024963200
4074	1258	5.0	1002844800
69	1139	4.0	1156982400
247	2009	5.0	1012262400
225	1267	5.0	899942400
1953	433	3.0	1105920000
4055	2266	5.0	1298419200
3175	1026	5.0	1128038400
5222	2966	5.0	1258934400
16	580	5.0	1021248000
950	1489	2.0	1295222400
895	88	5.0	1069372800
101	1946	5.0	1015977600
3073	1908	5.0	1011398400
2833	2980	5.0	1245283200
2588	2050	5.0	1023408000
320	901	5.0	1280620800
333	1799	5.0	1094083200
76	216	5.0	1108944000
2074	772	5.0	1295308800
2166	2111	5.0	1103932800
1214	1454	4.0	1149379200
294	1109	3.0	953337600
2819	1310	5.0	1062115200
1632	1074	5.0	957657600
1508	1966	5.0	1145318400
2411	540	4.0	1345766400
949	3545	2.0	1384646400
2183	1024	5.0	1403481600
1107	1777	5.0	973209600
633	780	5.0	1051660800
2608	2149	5.0	1261785600
3993	1336	5.0	1103500800
5378	3401	4.0	1359849600
3939	1348	2.0	955670400
4055	2970	5.0	1242864000
3021	1611	4.0	1141430400
3207	2025	5.0	1044835200
3419	741	5.0	1109635200
2997	578	5.0	1187568000
5334	2906	4.0	1361577600
935	3505	2.0	1376697600
4269	1777	4.0	982108800
949	951	3.0	1026864000
3341	714	4.0	1365120000
5451	3410	5.0	1358467200
1565	3437	5.0	1375574400
3554	2975	5.0	1252281600
3940	2005	4.0	1018656000
945	1255	5.0	933638400
86	525	5.0	1327708800
422	2334	5.0	1133049600
2408	2077	4.0	1167868800
949	3017	2.0	1249516800
737	2198	5.0	1216425600
3540	3307	5.0	1377734400
1112	115	4.0	1240876800
1178	2140	4.0	1103673600
138	2119	5.0	1066694400
2012	455	5.0	958348800
5210	2947	5.0	1238716800
3123	3128	4.0	1289865600
1236	1740	3.0	1026172800
54	178	5.0	1211760000
392	2136	4.0	1040947200
2805	1614	5.0	965347200
1379	164	5.0	1114992000
1004	1963	3.0	1086480000
4646	2373	3.0	1174003200
1549	346	5.0	1051660800
1236	2201	4.0	1066521600
2483	380	5.0	1330128000
479	2603	3.0	1168646400
5317	3441	4.0	1367452800
669	1176	5.0	1022803200
77	1693	5.0	1043798400
5169	2765	2.0	1213574400
5047	2549	1.0	1133913600
2172	341	5.0	1111276800
445	1197	4.0	1152489600
4373	2285	5.0	1076198400
1369	2885	4.0	1269302400
1662	1173	5.0	1078790400
294	208	4.0	1138492800
3498	2355	2.0	1193443200
4435	1981	5.0	1007078400
248	2009	5.0	1023840000
2275	2224	2.0	1069372800
4218	2256	4.0	1187308800
581	2464	4.0	1118188800
131	3	5.0	999648000
307	1554	4.0	1098921600
2684	3007	4.0	1253232000
3024	1281	5.0	1023408000
4104	1546	5.0	1040515200
3796	2702	2.0	1296432000
231	443	5.0	1339113600
2864	894	5.0	1041465600
1690	190	4.0	1140393600
2909	2204	5.0	1198281600
208	491	4.0	1174435200
86	1163	5.0	1343606400
1086	2246	4.0	1178582400
87	773	5.0	1058832000
5123	3150	5.0	1365379200
1459	1972	2.0	1049414400
858	2887	4.0	1229644800
233	1950	5.0	999388800
469	1891	5.0	1011916800
5043	2350	5.0	1127260800
3328	2874	4.0	1343260800
2011	259	3.0	1093824000
2350	2212	5.0	1060387200
1841	2280	5.0	1091145600
1386	763	5.0	1383523200
3229	643	5.0	1269734400
408	1010	3.0	1099872000
277	12	5.0	1028764800
4004	1200	4.0	956620800
193	287	5.0	1392076800
2026	552	4.0	1084752000
621	1491	5.0	953164800
1339	407	5.0	1216080000
4644	3167	3.0	1302480000
1798	1227	4.0	1080604800
2444	1198	5.0	1357948800
4643	2332	5.0	1101772800
5484	3281	3.0	1357862400
977	1090	5.0	1109203200
77	2257	5.0	1067212800
2421	2436	5.0	1133136000
3365	2096	5.0	1034640000
756	930	5.0	1065052800
199	3173	1.0	1305244800
81	9	5.0	1099008000
4433	2466	4.0	1117152000
1370	1636	4.0	1181088000
231	412	5.0	1280361600
3764	994	5.0	1303344000
5470	3225	1.0	1317686400
4404	2292	3.0	1105660800
1999	648	5.0	1375488000
949	2929	4.0	1388880000
1994	1254	5.0	969148800
912	1590	5.0	1279756800
4643	2409	5.0	1100131200
660	1145	5.0	1075248000
982	2799	5.0	1210896000
3929	3499	5.0	1405123200
4187	1843	5.0	1071792000
459	2350	5.0	1133136000
1944	717	5.0	1358726400
858	447	4.0	1138406400
1082	2369	3.0	1106956800
3508	2096	5.0	1048291200
2103	1074	5.0	1130803200
2576	2602	4.0	1154649600
501	3327	4.0	1343088000
465	2245	5.0	1066003200
3790	2499	4.0	1140393600
595	3163	5.0	1311897600
1199	1093	4.0	1293753600
4616	2567	4.0	1145059200
527	1337	3.0	1018656000
17	3011	5.0	1259020800
4916	2331	5.0	1090022400
479	2593	5.0	1167782400
1885	772	4.0	1333411200
835	376	5.0	926553600
3749	966	5.0	1008115200
38	128	3.0	952041600
3455	2283	4.0	1104278400
2489	1533	5.0	1168300800
5531	3461	5.0	1395360000
1616	3156	5.0	1302566400
4933	2438	4.0	1113091200
584	1454	4.0	1089244800
1210	3173	5.0	1398816000
140	115	5.0	955411200
1988	271	1.0	1365206400
86	654	5.0	1257638400
3406	754	5.0	1049328000
1039	1191	5.0	1116892800
130	620	4.0	1188000000
515	1199	5.0	1080864000
823	1832	5.0	1383264000
2618	797	5.0	971654400
2670	459	5.0	1161561600
1238	2050	5.0	1052956800
4127	1493	5.0	1262217600
3478	1195	5.0	1104451200
745	1213	5.0	1127952000
765	273	5.0	1052438400
2243	3275	4.0	1333152000
3071	2077	4.0	1102377600
3254	670	3.0	1111622400
1275	1484	5.0	923961600
683	549	4.0	1240876800
1454	2271	1.0	1110758400
5371	3298	5.0	1389830400
960	2114	5.0	1077926400
3669	3222	3.0	1318291200
1627	2886	1.0	1231804800
418	2344	4.0	1207008000
1655	403	5.0	948585600
1300	1713	3.0	970531200
3390	2275	5.0	1087084800
5094	2482	1.0	1126828800
1163	1873	2.0	984096000
2534	2370	5.0	1117152000
426	452	5.0	1001203200
73	1356	5.0	1369267200
2384	361	5.0	1011052800
218	1611	3.0	1230508800
239	259	5.0	1071792000
555	1890	2.0	1105833600
1656	1065	5.0	1166745600
463	2156	2.0	1116720000
4525	2265	3.0	1070841600
143	826	4.0	1323820800
4616	2610	4.0	1152576000
2047	275	2.0	928540800
209	196	5.0	960595200
4447	3103	5.0	1284854400
3751	1421	5.0	1389830400
1415	3218	3.0	1402790400
858	85	5.0	951350400
466	1765	4.0	958003200
1351	2562	5.0	1144540800
3230	3298	4.0	1392422400
3504	2666	2.0	1172188800
955	1929	5.0	1011744000
1372	2558	5.0	1296259200
2930	1253	5.0	1014336000
1193	2359	3.0	1109548800
3956	2714	5.0	1190764800
129	407	4.0	1183939200
693	1983	5.0	1005868800
1304	1241	5.0	1206057600
36	166	4.0	1073692800
4494	1790	5.0	963446400
311	1903	2.0	1115596800
3530	3173	3.0	1302393600
2074	643	5.0	1377475200
1375	166	4.0	958867200
354	2593	3.0	1195344000
967	1605	5.0	972777600
1000	481	5.0	1377734400
255	10	5.0	1043280000
215	810	5.0	1334275200
17	2847	4.0	1222732800
2286	2050	1.0	1084752000
1439	1198	5.0	978134400
276	2257	3.0	1327190400
479	2482	2.0	1161388800
307	3084	4.0	1281052800
4552	2428	5.0	1146960000
3911	1199	5.0	1129680000
4595	1782	2.0	1040169600
1398	708	3.0	956102400
2662	3396	4.0	1355616000
4911	2483	5.0	1122336000
5255	2923	5.0	1404864000
52	808	5.0	1207180800
2078	2250	5.0	1371859200
4033	2121	5.0	1404259200
955	859	5.0	1051142400
840	651	5.0	1166572800
570	1308	5.0	1297123200
650	1159	2.0	959904000
3868	2095	2.0	1032912000
3662	1653	5.0	985737600
307	540	4.0	1099612800
3111	2248	5.0	1363219200
389	2043	1.0	1075852800
2467	1267	5.0	1369440000
3180	2614	5.0	1182643200
2682	994	5.0	1313798400
13	1733	5.0	1120694400
3647	2413	5.0	1100476800
2201	894	5.0	983232000
2264	1613	5.0	1026259200
1747	1341	5.0	1018310400
209	2464	5.0	1119398400
4260	2411	5.0	1116633600
4201	1481	5.0	1085270400
215	2559	5.0	1359417600
2601	629	5.0	1233619200
305	1647	5.0	1057536000
1564	637	5.0	1179446400
3370	1644	5.0	1113177600
4734	2238	4.0	1102982400
2567	1720	4.0	959299200
1038	2046	2.0	1075507200
2535	2623	5.0	1160179200
1028	2224	2.0	1098835200
208	716	5.0	1334448000
239	3224	5.0	1399593600
600	2727	4.0	1190073600
4164	1890	5.0	991440000
4382	3164	4.0	1300320000
4484	2394	3.0	1101513600
1474	1694	3.0	1082419200
1814	1796	4.0	970704000
32	28	5.0	1090108800
392	1993	3.0	1020038400
992	1617	5.0	933292800
5235	3270	3.0	1333929600
4852	2271	4.0	1125360000
1521	2305	4.0	1084320000
184	1078	5.0	1119744000
126	2335	3.0	1090454400
294	232	5.0	1003881600
705	282	5.0	1141862400
3553	3060	5.0	1299283200
374	2265	5.0	1374364800
501	2865	4.0	1243468800
678	1740	4.0	1007164800
4185	2234	5.0	1122508800
226	2400	5.0	1398211200
1332	539	5.0	1048377600
1751	3414	3.0	1394064000
2241	2164	5.0	1054252800
4524	2268	5.0	1151193600
247	997	4.0	978739200
2897	2235	5.0	1348704000
77	360	5.0	1352764800
1428	2046	2.0	1057190400
4534	2156	5.0	1102550400
4357	3017	5.0	1249084800
4934	2200	5.0	1088726400
153	2648	4.0	1165968000
3999	2539	4.0	1137715200
1305	1776	5.0	1139961600
3547	1253	5.0	1131926400
4688	2655	2.0	1165276800
1526	2402	2.0	1098748800
9	1606	5.0	1077062400
407	2150	5.0	1373155200
1238	198	5.0	1062633600
126	1689	4.0	1071619200
4669	1978	5.0	1003881600
91	451	5.0	1218931200
3256	3068	5.0	1272844800
4784	3465	5.0	1369785600
4889	2469	3.0	1128038400
1220	2826	5.0	1388534400
4968	3043	1.0	1318204800
1411	2565	5.0	1143504000
3366	743	4.0	900633600
218	757	2.0	1229212800
307	2049	4.0	1140134400
2291	546	5.0	1069632000
2998	788	4.0	1108771200
4293	1546	3.0	1072742400
3635	2204	5.0	1136246400
4077	1796	3.0	985651200
1757	247	4.0	998352000
307	45	2.0	1123545600
1227	1796	3.0	986083200
1852	2410	5.0	1101254400
40	50	4.0	1032134400
514	2271	3.0	1132876800
804	1866	5.0	1123027200
2867	540	5.0	1130025600
218	1720	4.0	1235952000
779	853	3.0	1000339200
892	661	3.0	1103414400
3488	790	5.0	1068681600
1602	3136	5.0	1293580800
4030	1891	4.0	1030838400
257	819	5.0	1352678400
1018	2005	1.0	1036972800
294	2267	5.0	1216252800
1111	115	3.0	986688000
1471	2419	3.0	1104105600
17	3136	4.0	1291075200
4935	2534	4.0	1132963200
5344	3073	4.0	1272153600
3358	2245	4.0	1100476800
2238	503	4.0	1114473600
593	2212	3.0	1242604800
2022	2246	5.0	1068249600
4676	2284	4.0	1081987200
1075	1896	5.0	1274140800
756	2043	5.0	1089590400
2292	1556	1.0	1200700800
220	2891	5.0	1232409600
294	2413	1.0	1100304000
5285	3077	5.0	1274140800
7	716	5.0	1085097600
807	80	5.0	1018483200
1757	2761	3.0	1001635200
4255	2505	3.0	1128988800
3677	1735	5.0	1089590400
196	140	5.0	1099008000
573	257	4.0	1273881600
4305	2229	5.0	1074297600
1930	2399	4.0	1122681600
1111	355	5.0	983145600
383	2570	1.0	1146441600
1044	597	5.0	970531200
680	57	4.0	1384214400
1848	2047	4.0	1287446400
126	1780	5.0	981763200
86	986	4.0	1104537600
4676	2265	4.0	1075420800
4354	2704	5.0	1358726400
138	2386	4.0	1111968000
171	2027	3.0	1125446400
2550	1036	5.0	1183680000
4163	1819	4.0	1119744000
294	191	5.0	953337600
78	3	5.0	1084406400
307	2051	4.0	1128038400
3254	666	4.0	1112227200
138	1223	3.0	1111363200
1641	179	5.0	966470400
2718	1599	3.0	1076284800
1765	479	4.0	1206316800
2266	1451	5.0	1386028800
5446	3258	4.0	1353110400
2651	2465	5.0	1134950400
69	819	4.0	1296259200
4411	2422	1.0	1107302400
1236	2123	4.0	1064016000
940	1460	3.0	1231372800
4584	1955	4.0	999302400
368	2137	5.0	1121731200
64	821	3.0	964396800
858	2534	3.0	1133136000
1731	2021	4.0	1206230400
3611	3193	4.0	1329350400
482	165	3.0	971913600
1076	834	4.0	1028332800
5161	2680	5.0	1175558400
1086	2623	5.0	1172016000
1792	3428	2.0	1379030400
333	1498	3.0	1158451200
1054	1812	2.0	1043020800
2155	2625	5.0	1184457600
17	2704	5.0	1182124800
1210	499	5.0	1360713600
4545	2189	4.0	1157846400
2518	433	5.0	1367625600
845	1698	3.0	1265328000
2665	3105	2.0	1289260800
5451	3261	5.0	1327968000
1035	2050	5.0	1121817600
171	1611	4.0	1127865600
2744	1545	5.0	1120435200
17	3168	5.0	1304985600
625	175	5.0	1226016000
146	1914	4.0	994118400
2028	1353	5.0	981244800
984	3222	5.0	1326240000
4827	2416	5.0	1100649600
783	755	5.0	1391472000
307	2503	5.0	1129593600
392	1673	4.0	1044316800
7	719	5.0	1048982400
46	2311	5.0	1106265600
2713	448	5.0	1035849600
2857	2108	5.0	1067817600
1750	213	4.0	1235260800
3204	3078	4.0	1273536000
2013	930	5.0	1020124800
86	1522	4.0	1329004800
3881	1735	5.0	967852800
1766	2491	5.0	1280707200
1710	1461	5.0	1325894400
319	1623	5.0	1106611200
301	763	5.0	1081900800
4565	2574	4.0	1149120000
